code;libelle;etat;insee_commune;nom_commune;mo_raison_sociale;x;y;precision_coord;categorie;puissance_maximum;productible_moyen;debit;coef_energetique;nb_turbines;type_turbine;titre;date_echeance_titre;hauteur_de_chute
64132001;Centrale du Coy;EXPL;64132;Bizanos;THEODORE HEID FILS FRERES ET COMPAGNIE;427565.5;6248783;0;Ouvrage fonctionnant au fil de l'eau;1.70000004768372;6661977;35;;;;Concédée (autorisable);;5
64136001;BORCE;EXPL;64136;Borce;ELECTRICITE DE FRANCE;407532.75;6203676;0;Ouvrage fonctionnant au fil de l'eau;1.70000004768372;5330625;1.39999997615814;"0,295000";1;Francis;Concédée;1994-10-16;150.5
64136002;FORGES d'ABEL;EXPL;64136;Borce;ELECTRICITE DE FRANCE;408448.16;6197421.5;0;Ouvrage fonctionnant par éclusées;5.80000019073486;13778000;4.5;"0,320000";1;Francis;Concédée;2044-12-31;161.300003051758
64136003;ESTAENS;EXPL;64136;Borce;ELECTRICITE DE FRANCE;407009.47;6197175.16;0;Ouvrage de type Lac;2.40000009536743;2286313;0.800000011920929;"0,930000";1;Pelton;;2013-12-31;482.600006103516
64136004;BARALET;EXPL;64136;Borce;ELECTRICITE DE FRANCE;408816.9;6204647;0;Ouvrage fonctionnant par éclusées;24.2000007629395;72388440;8.5;"0,740000";2;Francis double;Concédée;1994-10-16;330.100006103516
64157001;St CRICQ;EXPL;64157;Buzy;ELECTRICITE DE FRANCE;415979.03;6230978;0;Ouvrage fonctionnant au fil de l'eau;9.80000019073486;44463500;19.2000007629395;"0,146000";2;Francis;Concédée;2002-12-31;69.5999984741211
64185001;Centrale de la Vallee d'Aspe;EXPL;64185;Cette-Eygun;SOCIETE HYDROELECTRIQUE DE LA VALLEE D'ASPE;407535.8;6210023.5;0;Ouvrage fonctionnant au fil de l'eau;2.56100010871887;7029192;0.47299998998642;;;;Autorisée;;462
64187001;Centrale de Charritte de Bas;EXPL;64187;Charritte-de-Bas;ENERGIE HYDROELECTRIQUE DE CHARRITTE;385628.1;6251419.79;0;Ouvrage fonctionnant au fil de l'eau;;2120482;;;;;;;5
64188001;Centrale de Barragary;EXPL;64188;Chéraute;ETABLISSEMENTS BEGUERIE;385401.56;6245590;0;Ouvrage fonctionnant au fil de l'eau;;1636427;;;;;Autorisée;;4.17999982833862
64191001;Usine hydroélectrique de Coarraze;EXPL;64191;Coarraze;S.N.C. TOURNIER;436862.04;6235587.2;0;Ouvrage fonctionnant au fil de l'eau;0.319999992847443;1658400;;;;;;;3.40000009536743
64201001;Dognen;EXPL;64201;Dognen;S.A.R.L. CHEDD;396230.4;6250004.5;0;Ouvrage fonctionnant au fil de l'eau;0.811999976634979;3257067;19;;1;Kaplan;;;3.20000004768372
64204001;ASSOUSTE;EXPL;64204;Eaux-Bonnes;SOCIETE HYDRO ELECTRIQUE DU MIDI;422309;6214497;0;Ouvrage fonctionnant au fil de l'eau;1.79999995231628;4511681;3.09999990463257;;1;Francis;Concédée (autorisable);;58
64204002;EAUX BONNES;EXPL;64204;Eaux-Bonnes;SOCIETE HYDRO ELECTRIQUE DU MIDI;423108.28;6214257;0;Ouvrage fonctionnant par éclusées;3.20000004768372;9727784;3.09999990463257;;1;Francis;Concédée;;122
64204003;Centrale du Pont du Goua;EXPL;64204;Eaux-Bonnes;SARL TRIBOULY;426829;6212951.5;0;Ouvrage fonctionnant au fil de l'eau;;1558051;;;;;;;78.879997253418
64247001;Centrale de Libarrenx;EXPL;64247;Gotein-Libarrenx;ENERGIE HYDROELECTRIQUE DE SOULE;382723;6241784;0;Ouvrage fonctionnant au fil de l'eau;0.300000011920929;1302198;;;;;;;9
64247002;Centrale de Gotein;EXPL;64247;Gotein-Libarrenx;SOC. HYDROELECTRIQUE DE GOTEIN;382619.48;6239050.9;0;Ouvrage fonctionnant au fil de l'eau;;998533;;;;;;;5
64252001;Centrale de Gurmencon;EXPL;64252;Gurmençon;FORCES MOTRICES DE GURMENCON;407764.9;6234794.5;0;Ouvrage fonctionnant au fil de l'eau;2.63000011444092;8447763;26;;2;Francis double;Autorisée;2022-07-09;10.1999998092651
64252002;SOEIX (groupe de restitution);EXPL;64252;Gurmençon;ELECTRICITE DE FRANCE;407907.1;6235612;0;Ouvrage fonctionnant au fil de l'eau;0.252000004053116;1300;3.45000004768372;"0,016000";1;Kaplan;Autorisée;2024-10-16;7.15000009536743
64255001;HALSOU;EXPL;64255;Halsou;ELECTRICITE DE FRANCE;341218.56;6262854;0;Ouvrage fonctionnant au fil de l'eau;1;3436188;30;"0,008000";3;Francis;Autorisée;2003-12-31;6.80000019073486
64270001;Centrale d'Igon;EXPL;64270;Igon;SEEMCO S.A.R.L.;436474.02;6234928.85;0;Ouvrage fonctionnant au fil de l'eau;0.159999996423721;900852;;;;;;;9.9399995803833
64279001;ITXASSOU;EXPL;64279;Itxassou;ELECTRICITE DE FRANCE;343080.6;6257102;0;Ouvrage fonctionnant au fil de l'eau;0.699999988079071;1917250;22;"0,008000";2;Kaplan;Autorisée;1994-10-16;7.30000019073486
64316001;OLHADOKO;EXPL;64316;Larrau;SOCIETE HYDRO ELECTRIQUE DU MIDI;379592.9;6220970.04;0;Ouvrage fonctionnant par éclusées;9.69999980926514;28183900;2.76999998092651;"1,020000";1;Pelton;Concédée;2036-01-01;427.399993896484
64320001;HOURAT;EXPL;64320;Laruns;SOCIETE HYDRO ELECTRIQUE DU MIDI;420191.06;6215399;0;Ouvrage fonctionnant par éclusées;49.5;144566416;23;"0,490000";2;Francis;Concédée;2012-12-31;212.259994506836
64320002;MIEGEBAT;EXPL;64320;Laruns;SOCIETE HYDRO ELECTRIQUE DU MIDI;418478.6;6209791;0;Ouvrage fonctionnant par éclusées;82.5;226671936;26;"0,880000";3;Pelton;Concédée;2012-12-31;398.5
64320003;PONT DE CAMPS;EXPL;64320;Laruns;SOCIETE HYDRO ELECTRIQUE DU MIDI;422582.28;6202075;0;Ouvrage de type Lac;103.900001525879;45340880;12;"1,640000";1;Pelton;Concédée;2012-12-31;739.650024414062
64320004;ARTOUSTE LAC;EXPL;64320;Laruns;SOCIETE HYDRO ELECTRIQUE DU MIDI;427271.62;6201624.5;0;Ouvrage de type Lac;3.79999995231628;659000;3.59999990463257;"0,135000";2;Francis;Concédée;2012-12-31;72.9499969482422
64320005;ESPALUNGUE;EXPL;64320;Laruns;SOCIETE HYDRO ELECTRIQUE DU MIDI;421177.84;6215110.5;0;Ouvrage fonctionnant par éclusées;3.20000004768372;12377543;3.09999990463257;;1;Francis;Concédée;;106.199996948242
64320006;ARTOUSTE;EXPL;64320;Laruns;SOCIETE HYDRO ELECTRIQUE DU MIDI;421179.1;6204564;0;Ouvrage de type Lac;27.6000003814697;15176302;3.59999990463257;"1,640000";3;Pelton;Concédée;2012-12-31;763.840026855469
64320007;FABREGES;EXPL;64320;Laruns;SOCIETE HYDRO ELECTRIQUE DU MIDI;421203.8;6204511;0;Ouvrage de type Lac;9.69999980926514;25057536;9;"0,220000";1;Francis;Concédée;2012-12-31;109
64320008;BIOUS;EXPL;64320;Laruns;SOCIETE HYDRO ELECTRIQUE DU MIDI;421152.78;6204528;0;Ouvrage de type Lac;11;37116712;4;"0,624000";1;Francis;Concédée;2012-12-31;276.25
64320009;GETEU;EXPL;64320;Laruns;SOCIETE HYDRO ELECTRIQUE DU MIDI;420882.84;6218355;0;Ouvrage fonctionnant au fil de l'eau;12.6999998092651;29220394;26;"0,100000";2;Francis;Concédée;2012-12-31;50.7400016784668
64330001;ESQUIT;EXPL;64330;Lées-Athas;ELECTRICITE DE FRANCE;405222.78;6213813;0;Ouvrage fonctionnant au fil de l'eau;5.88000011444092;20449312;15;"0,086000";3;Francis;Autorisée;1994-10-16;40
64339001;Centrale de Lauture;EXPL;64339;Lestelle-Bétharram;DE LAUTURE SARL;439986;6229106;0;Ouvrage fonctionnant au fil de l'eau;;628884;;;;;Autorisée;;4.34999990463257
64342001;LICQ ATHEREY;EXPL;64342;Licq-Athérey;SOCIETE HYDRO ELECTRIQUE DU MIDI;383243.97;6224209.71;0;Ouvrage fonctionnant par éclusées;8.75;38593512;8;"0,310000";2;Francis;Concédée;2069-12-31;143.679992675781
64342002;LARRAU;EXPL;64342;Licq-Athérey;ETABLISSEMENTS BEGUERIE;383197.78;6224257;0;Ouvrage fonctionnant au fil de l'eau;4.46999979019165;12340283;6.84999990463257;"0,146000";2;Francis;Autorisée;2061-12-31;66.5500030517578
64342003;Moulin De Datto;EXPL;64342;Licq-Athérey;ETABLISSEMENTS BEGUERIE;384060.66;6226395;0;Ouvrage fonctionnant au fil de l'eau;0.5;878999;;;;;Autorisée;;5.19999980926514
64351001;Centrale d'Issaux;EXPL;64351;Lourdios-Ichère;LABAY ENERGIE;399947.52;6222795.41;0;Ouvrage fonctionnant au fil de l'eau;1.26999998092651;4512863;;;;;;;162
64353001;Ponsa;EXPL;64353;Louvie-Juzon;CENTRALE PONSA;421342.38;6226574;0;Ouvrage fonctionnant au fil de l'eau;0.264999985694885;1311762;8.64999961853027;;1;Kaplan;;;3
64371001;Centrale de Mauleon;EXPL;64371;Mauléon-Licharre;ENERGIE HYDROELECTRIQUE DE SOULE;383887;6243371;0;Ouvrage fonctionnant au fil de l'eau;0.349999994039536;5343007;;;;;;;20.3999996185303
64371002;Centrale de Gorre;EXPL;64371;Mauléon-Licharre;FORCES MOTRICES DU SAISON;384710;6244090;0;Ouvrage fonctionnant au fil de l'eau;1.26999998092651;1228642;;;;;;;3.29999995231628
64386001;Centrale des Vignes (Mirepeix);EXPL;64386;Mirepeix;HYDRO LES VIGNES;435420;6237997.5;0;Ouvrage fonctionnant au fil de l'eau;0.649999976158142;4757279;;;;;;;9
64386002;Usine de Mirepeix;EXPL;64386;Mirepeix;CAM HYDRO;435401.88;6237373;0;Ouvrage fonctionnant au fil de l'eau;0.360000014305115;2441324;;;;;;;4
64400001;Centrale Lacaze;EXPL;64400;Montaut;CAM HYDRO;438924;6231468;0;Ouvrage fonctionnant au fil de l'eau;0.430000007152557;3401556;;;;;;;10.1800003051758
64400002;Centrale de Navarre;EXPL;64400;Montaut;CENTRALE NAVARRE;438789;6231477;0;Ouvrage fonctionnant au fil de l'eau;0.5;1762348;;;;;;;5.69999980926514
64400003;Centrale de Montaut;EXPL;64400;Montaut;CALYPSO;439418.34;6229701;0;Ouvrage fonctionnant au fil de l'eau;2.5;11764708;40;;;;Autorisée;;6.40000009536743
64409001;Centrale du Vert (centrale aval);EXPL;64409;Moumour;VERTELEC;402905.34;6242577.5;0;Ouvrage fonctionnant au fil de l'eau;0.215000003576279;850086;5.65000009536743;;2;Francis;;;5.19999980926514
64409002;Centrale Moulin du Vert;EXPL;64409;Moumour;VERTELEC;402676.84;6242151.5;0;Ouvrage fonctionnant au fil de l'eau;0.259999990463257;1269890;4;;1;Kaplan;;;9.60000038146973
64416001;Centrale de Masseys;EXPL;64416;Navarrenx;MASSEYS;394644;6254243;0;Ouvrage fonctionnant au fil de l'eau;1.00499999523163;2656979;21;;2;Kaplan;;;4.09999990463257
64417001;Centrale de Nay;EXPL;64417;Nay;ETABLISSEMENTS BEGUERIE;435039.22;6235996.5;0;Ouvrage fonctionnant au fil de l'eau;0.360000014305115;1942298;;;;;Autorisée;;3.40000009536743
64417002;Centrale de SAMADET;EXPL;64145;Bourdettes;HYDRO LES VIGNES;434706.12;6237876;0;Ouvrage fonctionnant au fil de l'eau;0.170000001788139;974978;;;;;;;4
64422001;SOEIX;EXPL;64422;Oloron-Sainte-Marie;ELECTRICITE DE FRANCE;407749;6235957.5;0;Ouvrage fonctionnant au fil de l'eau;2.40000009536743;8349500;34.7999992370605;"0,018000";2;Kaplan;Concédée;1994-10-16;9
64422002;Ste MARIE;EXPL;64422;Oloron-Sainte-Marie;ELECTRICITE DE FRANCE;406463.16;6238807.5;0;Ouvrage fonctionnant au fil de l'eau;1.25;2167063;22.5;"0,008000";2;Kaplan;Autorisée;1994-10-16;4.80000019073486
64422003;LEGUGNON;EXPL;64422;Oloron-Sainte-Marie;ELECTRICITE DE FRANCE;404542.03;6241171.5;0;Ouvrage fonctionnant au fil de l'eau;0.5;2583625;14;"0,010000";2;Francis double;Concédée;1999-12-31;5
64422005;Usine hydroélectrique Dabadie;EXPL;64422;Oloron-Sainte-Marie;CENTRALE HYDROELECTRIQUE OSSAU OLORON;406975.88;6239126;0;Ouvrage fonctionnant au fil de l'eau;0.698000013828278;12121984;18;;1;Kaplan;Autorisée;2029-12-31;3.90000009536743
64422006;Usine hydroélectrique d'Oloron Sainte Marie;EXPL;64422;Oloron-Sainte-Marie;S.A.R.L. POTTIER R. ET COMPAGNIE;406641.8;6239437;0;Ouvrage fonctionnant au fil de l'eau;0.328999996185303;1627988;8;;2;Francis;;;4.19999980926514
64422007;Centrale de Lailhacar;EXPL;64422;Oloron-Sainte-Marie;LAILHACAR S.A.R.L.;407618.66;6238519.5;0;Ouvrage fonctionnant au fil de l'eau;1.01699995994568;3140134;21;;1;Kaplan;Autorisée et fondée en titre;2055-07-05;4.80000019073486
64422008;Centrale de Ste Claire;EXPL;64422;Oloron-Sainte-Marie;SARL DELORT SARTHOU;406616.22;6239340;0;Ouvrage fonctionnant au fil de l'eau;0.819999992847443;2810200;18.5;;2;Francis;;;5
64422009;Centrale de Gays;EXPL;64551;Verdets;MOULIN DE GAYS;403001;6242764;0;Ouvrage fonctionnant au fil de l'eau;0.150000005960464;;7.80000019073486;;1;Kaplan;;;1.89999997615814
64430001;CASTETARBES;EXPL;64430;Orthez;ELECTRICITE DE FRANCE;392737.84;6272799.5;0;Ouvrage fonctionnant au fil de l'eau;1.29999995231628;7858429;36;"0,010000";3;Francis;Autorisée;1994-10-16;8.19999980926514
64430002;Usine d'Orthez;EXPL;64430;Orthez;SUO ENERGIE;394871.56;6272305;0;Ouvrage fonctionnant au fil de l'eau;4.19999980926514;9495792;;;;;;;4.80000019073486
64443001;Centrale de Pardies;EXPL;64443;Pardies;SOCIETE HYDROELECTRIQUE ET IMMOBILIERE DU SUD;409245.68;6260701.14;0;Ouvrage fonctionnant au fil de l'eau;;20243046;;;;;;;5.84999990463257
64445001;CENTRALE DU PONT D'ESPAGNE;EXPL;64445;Pau;CENTRALE DU PONT D'ESPAGNE;425203;6249730;0;Ouvrage fonctionnant au fil de l'eau;1.10000002384186;7668080;16.2999992370605;;;;Autorisée;;7.05999994277954
64449001;Centrale Guerlain;EXPL;64449;Poey-d'Oloron;SOCIETE HYDROELECTRIQUE D'ENERGIE;401278.84;6246671.5;0;Ouvrage fonctionnant au fil de l'eau;1.24000000953674;5113497;80;;2;Kaplan;;;4.6399998664856
64461001;PUYOO;EXPL;64461;Puyoô;ELECTRICITE DE FRANCE;383843.62;6276672;0;Ouvrage fonctionnant au fil de l'eau;0.699999988079071;3561375;23.2999992370605;"0,007000";3;Kaplan;Autorisée;1994-10-16;4.90000009536743
64463001;Centrale Robert;EXPL;64463;Rébénacq;GONZALES MARIE THERESE CATHERINE;423890.94;6236285;0;Ouvrage fonctionnant au fil de l'eau;;1367740;;;;;;;10
64475001;Ste ENGRACE;EXPL;64475;Sainte-Engrâce;SOCIETE HYDRO ELECTRIQUE DU MIDI;385967.95;6219230.57;0;Ouvrage fonctionnant par éclusées;1.03999996185303;3703344;10;"0,025000";1;Francis;Concédée;2069-12-31;13
64475002;Laverna;EXPL;64475;Sainte-Engrâce;SOCIETE HYDRO ELECTRIQUE DU MIDI;390209;6216335;0;Ouvrage fonctionnant au fil de l'eau;3.90000009536743;10728411;;;;;;;530.5
64477001;Centrale de Chantienia;EXPL;64477;Saint-Étienne-de-Baïgorry;INDARRA;348334.87;6243644.38;0;Ouvrage fonctionnant au fil de l'eau;0.25;796615;;;;;;;4.5
64477002;Centrale de Laka;EXPL;64477;Saint-Étienne-de-Baïgorry;ITURBURUA HARIGNORDOQUY MARIE THERESE;344654.75;6237099.5;0;Ouvrage fonctionnant au fil de l'eau;0.129999995231628;605316;;;;;;;5.44999980926514
64477003;Moulin d'Etchaux;EXPL;64477;Saint-Étienne-de-Baïgorry;SOCIETE HYDRO. DU MOULIN D'ETCHAUX;345890.9;6240088;0;Ouvrage fonctionnant au fil de l'eau;0.540000021457672;1304953;6.90000009536743;;;;;;8
64485001;Usine de St Jean Pied de Port;EXPL;64485;Saint-Jean-Pied-de-Port;GALANT ENEKO;355176.25;6238539;0;Ouvrage fonctionnant au fil de l'eau;;485000;;;;;;;3.95000004768372
64490001;Centrale de Berrhoko Eyherra;EXPL;64490;Saint-Martin-d'Arrossa;INDARRA;350295.94;6247562.43;0;Ouvrage fonctionnant au fil de l'eau;0.349999994039536;1393033;;;;;;;4
64508001;Centrale de Saucède;EXPL;64508;Saucède;S.A.R.L. MICQ;400426.94;6247638;0;Ouvrage fonctionnant au fil de l'eau;0.25;1165709;9;;1;Kaplan;;;3.59999990463257
64530001;Centrale de Susmiou;EXPL;64530;Susmiou;MASSEYS;394884;6253836;0;Ouvrage fonctionnant au fil de l'eau;0.5;;15;;1;Kaplan;Autorisée;;3.39000010490417
64533001;Moulin Gameta;EXPL;64533;Tardets-Sorholus;SCI BLP;385751;6230914;0;Ouvrage fonctionnant au fil de l'eau;0.0359999984502792;;1.5;;;;Autorisée;;3.5
64537001;Centrale de Trois Villes;EXPL;64537;Trois-Villes;SOC. HYDROELECTRIQUE DE GOTEIN;384119.55;6232968.35;0;Ouvrage fonctionnant au fil de l'eau;;778233;;;;;;;5
64547001;Moulin d'Arki;EXPL;64547;Ustaritz;SHEN - SOC HYDRO ELECTRIQUE DE LA NIVE;338819.44;6266368;0;Ouvrage fonctionnant au fil de l'eau;;1145354;;;;;;;2.20000004768372
64547002;Moulin de Chopolo;EXPL;64547;Ustaritz;MOULIN CHOPOLO;339792.12;6264795;0;Ouvrage fonctionnant au fil de l'eau;;1599067;;;;;;;2
65004001;AGOS VIDALOS;EXPL;65004;Agos-Vidalos;ETABLISSEMENTS BEGUERIE;449363.9;6219161;0;Ouvrage fonctionnant au fil de l'eau;1.36000001430511;4671043;34;;1;Kaplan;Autorisée;2065-12-31;4.07000017166138
65017001;OULE;EXPL;65017;Aragnouet;SOCIETE HYDRO ELECTRIQUE DU MIDI;471219.1;6195750.4;0;Ouvrage de type Lac;1.75999999046326;2703151;5.09999990463257;;1;Francis;Concédée;1994-10-16;44.75
65017002;FABIAN;EXPL;65017;Aragnouet;ELECTRICITE DE FRANCE;473136.78;6191588.5;0;Ouvrage fonctionnant au fil de l'eau;18.3999996185303;51046124;8;"0,682000";2;Pelton;Concédée;2030-12-31;292.5
65017003;EGET;EXPL;65017;Aragnouet;SOCIETE HYDRO ELECTRIQUE DU MIDI;475711.79;6191877.88;0;Ouvrage de type Lac;33.0999984741211;85394056;5.09999990463257;"1,730000";1;Pelton;Concédée;1994-10-16;749.690002441406
65017004;LES ECHARTS;EXPL;65017;Aragnouet;ELECTRICITE DE FRANCE;475686.8;6191848.5;0;Ouvrage fonctionnant au fil de l'eau;6.5;18848064;8;"0,225000";2;Francis;Concédée;2030-12-31;90.6999969482422
65018001;Centrale d'Arbeost;EXPL;65018;Arbéost;SOC. AMENAGEMENT FORCES HYDROELECTRIQUES DE L'OUZOM A ARBEOST;431348.75;6215807;0;Ouvrage fonctionnant au fil de l'eau;2.29500007629395;11041924;0.899999976158142;;;;Concédée;;355
65029001;NOUAUX;EXPL;65029;Arras-en-Lavedan;ELECTRICITE DE FRANCE;443349.32;6214312.81;0;Ouvrage fonctionnant au fil de l'eau;19;72993688;12.1999998092651;"0,439000";2;Francis;Concédée;2032-12-31;191.5
65031001;BORDERES;EXPL;65031;Arreau;ELECTRICITE DE FRANCE;484560.53;6203609;0;Ouvrage fonctionnant au fil de l'eau;10;38208876;7.59999990463257;"0,345000";2;Francis;Concédée;1992-04-17;177.199996948242
65031002;Centrale d'Arreau;EXPL;65031;Arreau;SAS CENTRALE MONICQ-DUTECH;484022.22;6204192.5;0;Ouvrage fonctionnant au fil de l'eau;0.479999989271164;2259799;;;;;;;4.5
65032001;TUCOY;EXPL;65032;Arrens-Marsous;ELECTRICITE DE FRANCE;433637.6;6206616.05;0;Ouvrage de type Lac;11.1000003814697;33174564;5.5;"0,522000";1;Pelton;Concédée;2033-12-31;240
65032002;PLAN DU TECH;EXPL;65032;Arrens-Marsous;ELECTRICITE DE FRANCE;433761.73;6206761.51;0;Ouvrage de type Lac;2.5;6055000;5.5;"0,107000";1;Francis double;Concédée;2004-12-31;53.5
65032003;MIGOELOU Basse chute;EXPL;65032;Arrens-Marsous;ELECTRICITE DE FRANCE;432418.34;6204033.78;0;Ouvrage fonctionnant au fil de l'eau;0.259999990463257;845563;1;"0,090000";2;Pelton;Concédée;2033-12-31;37
65032004;ARRENS;EXPL;65032;Arrens-Marsous;ELECTRICITE DE FRANCE;437022.6;6210624.64;0;Ouvrage fonctionnant par éclusées;24.5;72165376;10.6999998092651;"0,660000";2;Pelton;Concédée;2035-12-31;299.600006103516
65032005;MIGOELOU Haute Chute;EXPL;65032;Arrens-Marsous;ELECTRICITE DE FRANCE;432347.43;6204035.71;0;Ouvrage de type Lac;33.9000015258789;27762064;5.30000019073486;"1,710000";2;Pelton;Concédée;2033-12-31;780.5
65045001;AUCUN;EXPL;65045;Aucun;ELECTRICITE DE FRANCE;439746.7;6212871.17;0;Ouvrage fonctionnant au fil de l'eau;6.09999990463257;19515000;12.1000003814697;"0,132000";2;Francis;Concédée;2031-12-31;69.5
65059001;CHIROULET;EXPL;65059;Bagnères-de-Bigorre;ELECTRICITE DE FRANCE;462398.23;6211208.06;0;Ouvrage fonctionnant au fil de l'eau;2;8104438;1.60000002384186;"0,345000";2;Pelton;Autorisée;1994-10-16;216.899993896484
65059002;ARTIGUES Haute Chute;EXPL;65059;Bagnères-de-Bigorre;ELECTRICITE DE FRANCE;471515.53;6207154.65;0;Ouvrage de type Lac;21.3999996185303;12076563;3.29999995231628;"1,860000";2;Pelton;Concédée;2008-12-31;836.5
65059003;ARTIGUES Basse Chute;EXPL;65059;Bagnères-de-Bigorre;ELECTRICITE DE FRANCE;471515.42;6207154.65;0;Ouvrage de type Lac;4.69999980926514;18496000;2;"0,750000";1;Pelton;Concédée;2008-12-31;352.700012207031
65059004;Centrale de Soulé;EXPL;65059;Bagnères-de-Bigorre;SOPYREL SOCIETE PYRENEENNE D'ELECTRICITE;467795.02;6223247.78;0;Ouvrage fonctionnant au fil de l'eau;0.144999995827675;961738;;;;;;;4.48000001907349
65069001;Centrale de Bas-Mour;EXPL;65069;La Barthe-de-Neste;S.A.R.L. PONS ET FILS;486827.22;6222235.08;0;Ouvrage fonctionnant au fil de l'eau;0.948000013828278;2554600;11.0500001907349;;;;Autorisée;2052-03-07;9
65075001;Centrale de Bazus;EXPL;65075;Bazus-Aure;S.A.R.L. HYDRO-ENERGIE;482636.88;6198667.65;0;Ouvrage fonctionnant au fil de l'eau;0.734000027179718;1311805;8;;;;Autorisée;2020-11-08;9.35000038146973
65077001;LAC DES GAVES AMONT;HORS;65077;Beaucens;SOCIETE HYDRO ELECTRIQUE DU MIDI;449305.8;6214028;0;Ouvrage fonctionnant au fil de l'eau;2.49000000953674;4863336;39;;1;Kaplan horizont. & bulbe à pâles mobiles;Autorisée;2067-12-31;6.5
65078001;CAMPAN;EXPL;65078;Beaudéan;ELECTRICITE DE FRANCE;469331.29;6218431.12;0;Ouvrage fonctionnant au fil de l'eau;28.5;86242936;7.90000009536743;"0,948000";2;Pelton;Concédée;2029-12-13;415.799987792969
65078002;Centrale d'Ardalos;EXPL;65078;Beaudéan;SYNDICAT DE L'AYA;463354.26;6212123.24;0;Ouvrage fonctionnant au fil de l'eau;1.13800001144409;3908053;;;;;;;290
65078003;Centrale Moulin de Campan;EXPL;65123;Campan;L3L;469071;6218053;0;Ouvrage fonctionnant au fil de l'eau;0.137999996542931;;2.79999995231628;;;;Autorisée;;5.01999998092651
65092001;BEYREDE;EXPL;65092;Beyrède-Jumet-Camous;ELECTRICITE DE FRANCE;486008.5;6209747.5;0;Ouvrage fonctionnant au fil de l'eau;9.5;45120124;25;"0,120000";2;Francis double;Concédée;1994-10-16;59.2000007629395
65106001;Centrale de Bourisp;EXPL;65106;Bourisp;CIE GENERALE D'ENTREPRISES HYDROELECTRIQUES;482198.03;6195551.3;0;Ouvrage fonctionnant au fil de l'eau;2;8612192;1;;;;Autorisée;;270
65108001;Centrale des Turons (Bours Bazet amont);EXPL;65108;Bours;HYDROCOP;463094.53;6245204.5;0;Ouvrage fonctionnant au fil de l'eau;;2042041;;;;;;;8
65108002;Centrale de Pont de Bours (Bours Bazet aval);EXPL;65108;Bours;ADOUR ENERGIE;463140.94;6246396;0;Ouvrage fonctionnant au fil de l'eau;;2576599;;;;;;;8.69999980926514
65116001;Centrale de Pene Taillade;EXPL;65116;Cadéac;SOC HYDRAULIQUE ETUDES MISSIONS ASSIST;483187.64;6202314.96;0;Ouvrage fonctionnant au fil de l'eau;0.876999974250793;2942275;12.6999998092651;;1;;Autorisée;2021-03-04;7
65117001;St LARY;EXPL;65117;Cadeilhan-Trachère;ELECTRICITE DE FRANCE;480322.62;6194194;0;Ouvrage fonctionnant au fil de l'eau;21;79266376;14;"0,422000";2;Francis double;Concédée;1994-10-16;186.800003051758
65123001;GRIPP;EXPL;65123;Campan;ELECTRICITE DE FRANCE;472721.17;6208672.88;0;Ouvrage fonctionnant au fil de l'eau;5.40000009536743;16710063;4.09999990463257;"0,360000";2;Francis;Concédée;2036-12-31;160.199996948242
65127001;Centrale de la Baïse;EXPL;65127;Capvern;CENTRALE HYDROELECTRIQUE DE LA BAISE;483677.79;6227145.29;0;Ouvrage fonctionnant au fil de l'eau;0.386000007390976;2441188;0.850000023841858;;;;Autorisée;2039-05-21;60
65138001;Centrale de Calypso;EXPL;65138;Cauterets;CALYPSO;447407.04;6207401.77;0;Ouvrage fonctionnant au fil de l'eau;3.29999995231628;19016154;;;;;;;70
65138002;Centrale de Tournaro;EXPL;65138;Cauterets;EURL L.R.F.;445515.16;6204562;0;Ouvrage fonctionnant au fil de l'eau;0.25;1077197;;;;;;;6
65141001;Centrale St Christeau;EXPL;65099;Bordères-Louron;S.A.R.L. SAINT CHRISTEAU;487960.1;6198633;0;Ouvrage fonctionnant au fil de l'eau;0.73199999332428;1460042;;;;;;;373
65159001;Centrale du Moulin Marc;EXPL;65159;Escala;SARL HYDROMARC;489990.8;6223257.5;0;Ouvrage fonctionnant au fil de l'eau;0.524999976158142;955606;8;;;;Autorisée;;6.69999980926514
65169001;Centrale d'Arrioussec;EXPL;65169;Estaing;S.I.V.O.M. DU LABAT DE BUN;437438.44;6205650.49;0;Ouvrage fonctionnant au fil de l'eau;1.04999995231628;3089638;0.360000014305115;;;;Autorisée;2012-05-18;315
65173001;ESTERRE;EXPL;65173;Esterre;ELECTRICITE DE FRANCE;454902.98;6201978.43;0;Ouvrage fonctionnant au fil de l'eau;15;49954376;5.40000009536743;"0,770000";3;Pelton;Concédée;2011-12-31;367.100006103516
65177001;Moulin Lafitte;EXPL;65177;Fontrailles;E.U.R.L. DU MOULIN LAFFITTE;488687.9;6252887;0;Ouvrage fonctionnant au fil de l'eau;0.301999986171722;559859;3.5;;1;Francis double;Autorisée;2027-12-12;8.80000019073486
65191001;Centrale de Palouma;EXPL;65191;Gazost;ENERGIE ELECTRIQUE DE PALOUMA;456880.72;6216790;0;Ouvrage fonctionnant au fil de l'eau;1.42200005054474;1852538;;;2;;Autorisée;2021-12-14;145
65191002;Mortels (usine DETS INHERS Gazost);EXPL;65191;Gazost;SOCIETE DES FORCES HYDRAULIQUES DU NEES;455705.64;6218864.55;0;Ouvrage fonctionnant au fil de l'eau;3.20000004768372;6935806;;;;;;;138
